game id,turn,dice,action,written,kept,score change,score,expect
12,5,66446,Roll,,,,55,256.127396
12,5,66126,Reroll,,666,,55,252.155823
12,5,66536,Reroll,,666,,55,247.857132
12,5,00000,Write,32,,18,73,247.857132
12,6,14255,Roll,,,,73,249.400604
12,6,33555,Reroll,,55,,73,254.343903
12,6,52555,Reroll,,555,,73,257.073349
12,6,00000,Write,16,,20,93,257.073349
12,6,00000,Write,8192,,35,128,257.073349
12,7,53151,Roll,,,,128,255.318932
12,7,56156,Reroll,,55,,128,253.682953
12,7,56556,Reroll,,6655,,128,257.676117
12,7,00000,Write,128,,27,155,257.676109
12,8,32364,Roll,,,,155,257.448982
12,8,32664,Reroll,,432,,155,253.388245
12,8,32244,Reroll,,432,,155,247.911079
12,8,00000,Write,1,,0,155,247.911079
12,9,54134,Roll,,,,155,248.345139
12,9,54232,Reroll,,543,,155,251.109879
12,9,54233,Reroll,,5432,,155,245.345360
12,9,00000,Write,1024,,30,185,245.345360
12,10,66143,Roll,,,,185,244.262615
12,10,66636,Reroll,,66,,185,263.526787
12,10,66636,Reroll,,6666,,185,259.237656
12,10,00000,Write,256,,27,212,259.237652
12,11,64524,Roll,,,,212,260.330421
12,11,64521,Reroll,,6542,,212,256.544540
12,11,64523,Reroll,,6542,,212,279.259811
12,11,00000,Write,2048,,40,252,279.259811
12,12,41623,Roll,,,,252,278.084089
12,12,32636,Reroll,,6,,252,277.586693
12,12,16646,Reroll,,66,,252,277.301432
12,12,00000,Write,64,,23,275,277.301432
12,13,62262,Roll,,,,275,279.668210
12,13,32232,Reroll,,222,,275,276.388889
12,13,52242,Reroll,,222,,275,275.000000
12,13,00000,Write,4096,,0,275,275.000000
13,1,15336,Roll,,,,0,246.276520
13,1,65334,Reroll,,33,,0,244.275925
13,1,65324,Reroll,,6543,,0,256.432129
13,1,00000,Write,2048,,40,40,256.432144
13,2,42636,Roll,,,,40,256.701355
13,2,52636,Reroll,,66,,40,251.598663
13,2,32656,Reroll,,66,,40,246.176605
13,2,00000,Write,64,,22,62,246.176605
13,3,23325,Roll,,,,62,244.141357
13,3,23334,Reroll,,33,,62,246.773422
13,3,33335,Reroll,,333,,62,251.678696
13,3,00000,Write,4,,12,74,251.678696
13,4,66543,Roll,,,,74,252.300644
13,4,66536,Reroll,,66,,74,257.747375
13,4,66666,Reroll,,666,,74,285.407181
13,4,00000,Write,4096,,50,124,285.407181
13,5,53141,Roll,,,,124,282.516479
13,5,54264,Reroll,,5,,124,280.156235
13,5,24534,Reroll,,44,,124,282.600922
13,5,00000,Write,1024,,30,154,282.600922
13,6,51424,Roll,,,,154,281.532631
13,6,11444,Reroll,,44,,154,285.560471
13,6,13444,Reroll,,444,,154,282.081680
13,6,00000,Write,8,,12,166,282.081680
13,7,36525,Roll,,,,166,282.792709
13,7,25515,Reroll,,55,,166,288.464027
13,7,25565,Reroll,,555,,166,284.331200
13,7,00000,Write,16,,15,181,284.331200
13,8,43656,Roll,,,,181,288.122986
13,8,35616,Reroll,,66,,181,280.855553
13,8,23626,Reroll,,66,,181,276.634697
13,8,00000,Write,2,,4,185,276.634697
13,9,31512,Roll,,,,185,275.375137
13,9,31116,Reroll,,11,,185,277.751022
13,9,00000,Write,512,,25,210,277.751022
13,10,54411,Roll,,,,210,274.275589
13,10,42411,Reroll,,11,,210,273.553627
13,10,44611,Reroll,,11,,210,272.975819
13,10,00000,Write,1,,2,212,272.975819
13,11,66345,Roll,,,,212,281.300323
13,11,66564,Reroll,,66,,212,292.644150
13,11,66365,Reroll,,666,,212,290.644150
13,11,00000,Write,32,,18,230,290.644150
13,11,00000,Write,8192,,35,265,290.644150
13,12,64461,Roll,,,,265,292.981457
13,12,65363,Reroll,,66,,265,287.478588
13,12,61363,Reroll,,66,,265,280.194661
13,12,00000,Write,256,,0,265,280.194661
13,13,62665,Roll,,,,265,292.250000
13,13,61665,Reroll,,6665,,265,291.500000
13,13,62665,Reroll,,6665,,265,290.000000
13,13,00000,Write,128,,25,290,290.000000
14,1,31512,Roll,,,,0,245.279251
14,1,34562,Reroll,,532,,0,256.432129
14,1,00000,Write,2048,,40,40,256.432144
14,2,25214,Roll,,,,40,253.844574
14,2,21263,Reroll,,22,,40,250.506668
14,2,21211,Reroll,,22,,40,254.386673
14,2,00000,Write,512,,25,65,254.386673
14,3,53331,Roll,,,,65,258.415924
14,3,43336,Reroll,,333,,65,254.658768
14,3,63336,Reroll,,333,,65,251.132263
14,3,00000,Write,4,,9,74,251.132263
14,4,61645,Roll,,,,74,252.002441
14,4,66661,Reroll,,66,,74,271.133118
14,4,66662,Reroll,,6666,,74,268.164642
14,4,00000,Write,32,,24,98,268.164642
14,5,25111,Roll,,,,98,268.133240
14,5,22111,Reroll,,111,,98,265.130676
14,5,63111,Reroll,,111,,98,263.322601
14,5,00000,Write,1,,3,101,263.322601
14,6,61632,Roll,,,,101,262.858810
14,6,66635,Reroll,,66,,101,265.777100
14,6,66652,Reroll,,666,,101,262.122116
14,6,00000,Write,128,,25,126,262.122116
14,7,65111,Roll,,,,126,259.725006
14,7,45314,Reroll,,5,,126,257.960663
14,7,46364,Reroll,,44,,126,254.363373
14,7,00000,Write,64,,23,149,254.363373
14,8,32232,Roll,,,,149,256.824203
14,8,12232,Reroll,,222,,149,253.849106
14,8,62242,Reroll,,222,,149,251.999298
14,8,00000,Write,2,,6,155,251.999298
14,9,32225,Roll,,,,155,249.169441
14,9,44325,Reroll,,5,,155,250.862503
14,9,00000,Write,1024,,30,185,250.862503
14,10,35132,Roll,,,,185,247.639648
14,10,35356,Reroll,,5,,185,247.673096
14,10,35553,Reroll,,55,,185,256.317108
14,10,00000,Write,16,,15,200,256.317112
14,11,11355,Roll,,,,200,253.558064
14,11,15155,Reroll,,55,,200,253.819839
14,11,35455,Reroll,,555,,200,246.437408
14,11,00000,Write,4096,,0,200,246.437408
14,12,41446,Roll,,,,200,255.055706
14,12,45446,Reroll,,444,,200,253.944595
14,12,44443,Reroll,,444,,200,256.611263
14,12,00000,Write,8,,16,216,256.611264
14,12,00000,Write,8192,,35,251,256.611264
14,13,46241,Roll,,,,251,255.535108
14,13,46544,Reroll,,44,,251,256.944445
14,13,42244,Reroll,,444,,251,251.000000
14,13,00000,Write,256,,0,251,251.000000
15,1,24151,Roll,,,,0,245.353226
15,1,24653,Reroll,,542,,0,256.432129
15,1,00000,Write,2048,,40,40,256.432144
15,2,41352,Roll,,,,40,252.988724
15,2,52156,Reroll,,5,,40,251.061584
15,2,56254,Reroll,,55,,40,246.176605
15,2,00000,Write,64,,22,62,246.176605
15,3,44664,Roll,,,,62,252.045883
15,3,44614,Reroll,,444,,62,247.965561
15,3,44454,Reroll,,444,,62,255.422348
15,3,00000,Write,8,,16,78,255.422348
15,4,52144,Roll,,,,78,252.246246
15,4,34544,Reroll,,44,,78,253.125305
15,4,34144,Reroll,,444,,78,245.558777
15,4,00000,Write,128,,16,94,245.558777
15,5,36463,Roll,,,,94,245.824417
15,5,26363,Reroll,,66,,94,240.190796
15,5,36365,Reroll,,66,,94,234.097382
15,5,00000,Write,4,,6,100,234.097382
15,6,32661,Roll,,,,100,234.720459
15,6,52664,Reroll,,66,,100,228.432129
15,6,65664,Reroll,,66,,100,234.007980
15,6,00000,Write,32,,18,118,234.007980
15,7,23326,Roll,,,,118,233.040298
15,7,21523,Reroll,,22,,118,227.871361
15,7,25226,Reroll,,22,,118,234.433067
15,7,00000,Write,2,,6,124,234.433067
15,8,62431,Roll,,,,124,232.928078
15,8,00000,Write,1024,,30,154,232.928078
15,9,65226,Roll,,,,154,230.310593
15,9,65164,Reroll,,5,,154,224.799187
15,9,23161,Reroll,,1,,154,227.751709
15,9,00000,Write,1,,2,156,227.751709
15,10,14554,Roll,,,,156,233.125870
15,10,63556,Reroll,,55,,156,225.795082
15,10,14556,Reroll,,55,,156,214.303326
15,10,00000,Write,4096,,0,156,214.303326
15,11,21352,Roll,,,,156,211.955879
15,11,36655,Reroll,,5,,156,212.752800
15,11,41655,Reroll,,55,,156,198.470402
15,11,00000,Write,256,,0,156,198.470402
15,12,34255,Roll,,,,156,207.714600
15,12,65655,Reroll,,55,,156,221.033279
15,12,45655,Reroll,,555,,156,219.366611
15,12,00000,Write,16,,15,171,219.366611
15,12,00000,Write,8192,,35,206,219.366611
15,13,62111,Roll,,,,206,231.000000
15,13,00000,Write,512,,25,231,231.000000
16,1,61152,Roll,,,,0,245.265366
16,1,11352,Reroll,,5,,0,242.261520
16,1,11524,Reroll,,11,,0,238.741974
16,1,00000,Write,1,,2,2,238.741974
16,2,56363,Roll,,,,2,238.472076
16,2,16261,Reroll,,66,,2,232.866455
16,2,46564,Reroll,,66,,2,230.546753
16,2,00000,Write,64,,25,27,230.546753
16,3,66245,Roll,,,,27,229.914612
16,3,66323,Reroll,,66,,27,223.811050
16,3,32343,Reroll,,33,,27,226.232300
16,3,00000,Write,4,,9,36,226.232300
16,4,26132,Roll,,,,36,222.983124
16,4,21342,Reroll,,22,,36,222.073502
16,4,21341,Reroll,,4321,,36,219.283356
16,4,00000,Write,1024,,30,66,219.283356
16,5,12331,Roll,,,,66,214.637344
16,5,22234,Reroll,,2,,66,218.552612
16,5,22256,Reroll,,222,,66,217.882034
16,5,00000,Write,512,,25,91,217.882034
16,6,36536,Roll,,,,91,217.900177
16,6,36166,Reroll,,66,,91,223.377960
16,6,46566,Reroll,,666,,91,219.084778
16,6,00000,Write,128,,27,118,219.084778
16,7,53265,Roll,,,,118,217.995140
16,7,51135,Reroll,,55,,118,212.144997
16,7,54315,Reroll,,55,,118,206.035187
16,7,00000,Write,16,,10,128,206.035187
16,8,24465,Roll,,,,128,204.670471
16,8,34466,Reroll,,44,,128,200.982544
16,8,34453,Reroll,,44,,128,197.716141
16,8,00000,Write,8,,8,136,197.716141
16,9,22413,Roll,,,,136,196.443668
16,9,23413,Reroll,,4321,,136,192.935711
16,9,23412,Reroll,,4321,,136,190.689007
16,9,00000,Write,2,,4,140,190.689007
16,10,61564,Roll,,,,140,191.149849
16,10,66165,Reroll,,66,,140,194.428986
16,10,66265,Reroll,,666,,140,188.761600
16,10,00000,Write,32,,18,158,188.761600
16,11,25156,Roll,,,,158,185.484058
16,11,55451,Reroll,,55,,158,186.144873
16,11,55452,Reroll,,555,,158,178.798317
16,11,00000,Write,4096,,0,158,178.798317
16,12,44451,Roll,,,,158,178.766329
16,12,44446,Reroll,,444,,158,190.443802
16,12,00000,Write,256,,22,180,190.443800
16,13,41234,Roll,,,,180,192.222221
16,13,41231,Reroll,,4321,,180,186.666667
16,13,41236,Reroll,,4321,,180,180.000000
16,13,00000,Write,2048,,0,180,180.000000
16,13,00000,Write,8192,,0,180,180.000000
17,1,11266,Roll,,,,0,248.485397
17,1,21166,Reroll,,66,,0,243.300888
17,1,13566,Reroll,,66,,0,236.843170
17,1,00000,Write,64,,21,21,236.843170
17,2,52113,Roll,,,,21,233.274887
17,2,52653,Reroll,,532,,21,230.134186
17,2,52153,Reroll,,55,,21,223.960678
17,2,00000,Write,1,,1,22,223.960678
17,3,41544,Roll,,,,22,229.133026
17,3,43144,Reroll,,444,,22,225.028442
17,3,44644,Reroll,,444,,22,232.286652
17,3,00000,Write,8,,16,38,232.286652
17,4,24312,Roll,,,,38,230.305481
17,4,24313,Reroll,,4321,,38,227.934952
17,4,24316,Reroll,,4321,,38,225.090317
17,4,00000,Write,1024,,30,68,225.090317
17,5,25625,Roll,,,,68,224.144897
17,5,55655,Reroll,,55,,68,242.792374
17,5,55555,Reroll,,5555,,68,258.784164
17,5,00000,Write,4096,,50,118,258.784164
17,6,55552,Roll,,,,118,277.045197
17,6,55553,Reroll,,5555,,118,275.456757
17,6,55552,Reroll,,5555,,118,273.550613
17,6,00000,Write,16,,20,138,273.550613
17,7,44114,Roll,,,,138,273.869553
17,7,00000,Write,512,,25,163,273.869553
17,8,26656,Roll,,,,163,286.218452
17,8,56626,Reroll,,666,,163,283.886360
17,8,16636,Reroll,,666,,163,280.929962
17,8,00000,Write,32,,18,181,280.929962
17,9,44221,Roll,,,,181,277.648537
17,9,45215,Reroll,,42,,181,274.692558
17,9,45213,Reroll,,5421,,181,298.415909
17,9,00000,Write,2048,,40,221,298.415909
17,10,63431,Roll,,,,221,299.017143
17,10,43131,Reroll,,33,,221,297.409851
17,10,23336,Reroll,,33,,221,299.581024
17,10,00000,Write,4,,9,230,299.581020
17,10,00000,Write,8192,,35,265,299.581020
17,11,32352,Roll,,,,265,297.075310
17,11,22352,Reroll,,22,,265,297.831696
17,11,22552,Reroll,,222,,265,296.644150
17,11,00000,Write,2,,6,271,296.644150
17,12,34252,Roll,,,,271,293.252333
17,12,41353,Reroll,,5,,271,289.814623
17,12,63343,Reroll,,33,,271,295.611263
17,12,00000,Write,128,,19,290,295.611264
17,13,22666,Roll,,,,290,304.370371
17,13,62666,Reroll,,666,,290,317.500000
17,13,62666,Reroll,,6666,,290,316.000000
17,13,00000,Write,256,,26,316,316.000000
18,1,54422,Roll,,,,0,246.881363
18,1,34431,Reroll,,44,,0,242.253815
18,1,34444,Reroll,,44,,0,257.180573
18,1,00000,Write,8,,16,16,257.180573
18,2,65235,Roll,,,,16,256.407440
18,2,25355,Reroll,,55,,16,259.984879
18,2,65255,Reroll,,555,,16,256.111679
18,2,00000,Write,16,,15,31,256.111679
18,3,11615,Roll,,,,31,256.935104
18,3,11114,Reroll,,111,,31,258.854492
18,3,11111,Reroll,,1111,,31,289.179016
18,3,00000,Write,4096,,50,81,289.179016
18,4,31436,Roll,,,,81,287.535889
18,4,35636,Reroll,,33,,81,285.395142
18,4,44616,Reroll,,66,,81,277.762405
18,4,00000,Write,64,,21,102,277.762405
18,5,63261,Roll,,,,102,278.908905
18,5,65362,Reroll,,66,,102,272.587402
18,5,66366,Reroll,,66,,102,295.529221
18,5,00000,Write,32,,24,126,295.529221
18,6,63311,Roll,,,,126,293.722321
18,6,23343,Reroll,,33,,126,294.774658
18,6,23323,Reroll,,333,,126,295.379929
18,6,00000,Write,512,,25,151,295.379929
18,7,44621,Roll,,,,151,292.952805
18,7,44426,Reroll,,42,,151,292.838867
18,7,44416,Reroll,,6444,,151,288.580734
18,7,00000,Write,128,,19,170,288.580734
18,8,24222,Roll,,,,170,288.602081
18,8,23222,Reroll,,2222,,170,288.232590
18,8,22222,Reroll,,2222,,170,289.515587
18,8,00000,Write,2,,10,180,289.515587
18,8,00000,Write,8192,,35,215,289.515587
18,9,45344,Roll,,,,215,290.476845
18,9,45343,Reroll,,543,,215,286.466415
18,9,45363,Reroll,,543,,215,287.253082
18,9,00000,Write,1024,,30,245,287.253082
18,10,65334,Roll,,,,245,287.036282
18,10,65344,Reroll,,6543,,245,283.346390
18,10,65344,Reroll,,6543,,245,278.262127
18,10,00000,Write,4,,3,248,278.262127
18,11,46164,Roll,,,,248,275.444912
18,11,26564,Reroll,,66,,248,273.958916
18,11,26564,Reroll,,6542,,248,268.798317
18,11,00000,Write,1,,0,248,268.798317
18,12,61465,Roll,,,,248,265.714855
18,12,63465,Reroll,,54,,248,264.305042
18,12,63465,Reroll,,6543,,248,258.443800
18,12,00000,Write,256,,0,248,258.443800
18,13,51464,Roll,,,,248,255.366255
18,13,54465,Reroll,,54,,248,250.222222
18,13,54414,Reroll,,54,,248,248.000000
18,13,00000,Write,2048,,0,248,248.000000
19,1,42344,Roll,,,,0,253.885284
19,1,41544,Reroll,,444,,0,249.884079
19,1,46444,Reroll,,444,,0,257.180573
19,1,00000,Write,8,,16,16,257.180573
19,2,62356,Roll,,,,16,257.336029
19,2,65556,Reroll,,66,,16,259.984879
19,2,35555,Reroll,,555,,16,266.540894
19,2,00000,Write,16,,20,36,266.540894
19,3,66143,Roll,,,,36,266.966370
19,3,66335,Reroll,,66,,36,262.925125
19,3,66344,Reroll,,66,,36,258.772903
19,3,00000,Write,64,,23,59,258.772903
19,4,44242,Roll,,,,59,259.956650
19,4,44146,Reroll,,444,,59,255.886017
19,4,44643,Reroll,,444,,59,253.350189
19,4,00000,Write,128,,21,80,253.350189
19,5,63436,Roll,,,,80,253.497528
19,5,63256,Reroll,,66,,80,248.646942
19,5,64456,Reroll,,66,,80,239.497833
19,5,00000,Write,1,,0,80,239.497833
19,6,56463,Roll,,,,80,239.958588
19,6,36161,Reroll,,66,,80,233.784470
19,6,16366,Reroll,,66,,80,242.539474
19,6,00000,Write,32,,18,98,242.539474
19,7,52315,Roll,,,,98,240.989960
19,7,52363,Reroll,,532,,98,238.386444
19,7,46333,Reroll,,33,,98,242.231140
19,7,00000,Write,512,,25,123,242.231148
19,8,31225,Roll,,,,123,240.916969
19,8,33255,Reroll,,532,,123,238.173790
19,8,33625,Reroll,,33,,123,234.589394
19,8,00000,Write,4,,6,129,234.589394
19,9,11666,Roll,,,,129,237.031166
19,9,14666,Reroll,,666,,129,230.025101
19,9,56666,Reroll,,666,,129,248.916084
19,9,00000,Write,256,,29,158,248.916084
19,10,54456,Roll,,,,158,245.150360
19,10,54325,Reroll,,54,,158,252.864983
19,10,54325,Reroll,,5432,,158,246.851028
19,10,00000,Write,1024,,30,188,246.851028
19,11,26231,Roll,,,,188,248.813423
19,11,24234,Reroll,,22,,188,247.196823
19,11,25214,Reroll,,22,,188,246.045910
19,11,00000,Write,2,,4,192,246.045910
19,11,00000,Write,8192,,35,227,246.045910
19,12,55321,Roll,,,,227,247.178078
19,12,51321,Reroll,,5321,,227,242.753405
19,12,51326,Reroll,,5321,,227,237.443800
19,12,00000,Write,4096,,0,227,237.443800
19,13,34614,Roll,,,,227,234.366255
19,13,34626,Reroll,,43,,227,233.666667
19,13,34622,Reroll,,6432,,227,227.000000
19,13,00000,Write,2048,,0,227,227.000000
20,1,13122,Roll,,,,0,245.653732
20,1,32422,Reroll,,22,,0,247.773621
20,1,42122,Reroll,,222,,0,244.008118
20,1,00000,Write,2,,6,6,244.008118
20,2,44266,Roll,,,,6,243.852234
20,2,46666,Reroll,,66,,6,262.693817
20,2,16666,Reroll,,6666,,6,259.807175
20,2,00000,Write,32,,24,30,259.807175
20,3,46315,Roll,,,,30,258.209366
20,3,46325,Reroll,,6543,,30,268.508972
20,3,00000,Write,2048,,40,70,268.508972
20,4,24355,Roll,,,,70,268.601837
20,4,41655,Reroll,,55,,70,264.470856
20,4,25455,Reroll,,55,,70,268.856415
20,4,00000,Write,16,,15,85,268.856415
20,5,36163,Roll,,,,85,268.500519
20,5,26565,Reroll,,66,,85,265.536316
20,5,46565,Reroll,,6655,,85,264.864563
20,5,00000,Write,64,,26,111,264.864563
20,6,43651,Roll,,,,111,262.677887
20,6,00000,Write,1024,,30,141,262.677887
20,7,56336,Roll,,,,141,262.238380
20,7,63336,Reroll,,33,,141,265.620193
20,7,43333,Reroll,,333,,141,267.586174
20,7,00000,Write,4,,12,153,267.586174
20,8,63313,Roll,,,,153,269.378365
20,8,53333,Reroll,,333,,153,273.718185
20,8,13333,Reroll,,3333,,153,264.719963
20,8,00000,Write,256,,13,166,264.719963
20,9,16563,Roll,,,,166,264.274101
20,9,46361,Reroll,,66,,166,260.594574
20,9,36463,Reroll,,66,,166,255.053261
20,9,00000,Write,1,,0,166,255.053261
20,10,45245,Roll,,,,166,256.985435
20,10,42141,Reroll,,44,,166,254.590233
20,10,43343,Reroll,,44,,166,257.995911
20,10,00000,Write,512,,25,191,257.995911
20,11,53566,Roll,,,,191,257.482384
20,11,34466,Reroll,,66,,191,258.846489
20,11,44414,Reroll,,44,,191,264.693222
20,11,00000,Write,8,,16,207,264.693226
20,11,00000,Write,8192,,35,242,264.693226
20,12,42152,Roll,,,,242,261.954494
20,12,13251,Reroll,,5,,242,258.825485
20,12,53652,Reroll,,5,,242,257.194661
20,12,00000,Write,4096,,0,242,257.194661
20,13,54611,Roll,,,,242,253.832176
20,13,45662,Reroll,,6,,242,252.833334
20,13,61665,Reroll,,66,,242,266.000000
20,13,00000,Write,128,,24,266,266.000000
21,1,56626,Roll,,,,0,257.305145
21,1,36616,Reroll,,666,,0,252.585190
21,1,26626,Reroll,,666,,0,246.415085
21,1,00000,Write,512,,25,25,246.415085
21,2,31426,Roll,,,,25,244.106506
21,2,31422,Reroll,,4321,,25,242.050476
21,2,31426,Reroll,,4321,,25,239.583237
21,2,00000,Write,1024,,30,55,239.583237
21,3,14422,Roll,,,,55,237.536407
21,3,24456,Reroll,,44,,55,232.695007
21,3,44433,Reroll,,44,,55,236.574417
21,3,00000,Write,8,,12,67,236.574417
21,4,43122,Roll,,,,67,233.028458
21,4,32222,Reroll,,22,,67,244.301285
21,4,12222,Reroll,,2222,,67,238.936661
21,4,00000,Write,2,,8,75,238.936661
21,5,41433,Roll,,,,75,236.576935
21,5,16133,Reroll,,33,,75,231.786560
21,5,24433,Reroll,,33,,75,223.727722
21,5,00000,Write,4,,6,81,223.727722
21,6,65636,Roll,,,,81,235.494568
21,6,63646,Reroll,,666,,81,229.503677
21,6,62626,Reroll,,666,,81,220.806778
21,6,00000,Write,32,,18,99,220.806778
21,7,24226,Roll,,,,99,217.245743
21,7,23226,Reroll,,222,,99,212.804382
21,7,26226,Reroll,,222,,99,211.769142
21,7,00000,Write,128,,18,117,211.769142
21,8,11316,Roll,,,,117,215.480515
21,8,11616,Reroll,,111,,117,209.561958
21,8,11514,Reroll,,111,,117,202.898712
21,8,00000,Write,1,,3,120,202.898712
21,9,45212,Roll,,,,120,200.496140
21,9,45245,Reroll,,542,,120,196.992294
21,9,15615,Reroll,,55,,120,191.442780
21,9,00000,Write,4096,,0,120,191.442780
21,10,42541,Roll,,,,120,189.491722
21,10,42525,Reroll,,542,,120,186.019150
21,10,34535,Reroll,,55,,120,180.994900
21,10,00000,Write,64,,20,140,180.994900
21,11,11245,Roll,,,,140,179.702522
21,11,13245,Reroll,,5421,,140,202.903046
21,11,00000,Write,2048,,40,180,202.903046
21,12,33546,Roll,,,,180,200.913565
21,12,36513,Reroll,,5,,180,196.304966
21,12,14546,Reroll,,5,,180,194.187327
21,12,00000,Write,256,,0,180,194.187327
21,13,13166,Roll,,,,180,188.791453
21,13,44365,Reroll,,0,,180,188.900463
21,13,34625,Reroll,,5,,180,185.000000
21,13,00000,Write,16,,5,185,185.000000
21,13,00000,Write,8192,,0,185,185.000000
22,1,42334,Roll,,,,0,246.881363
22,1,46124,Reroll,,44,,0,242.253815
22,1,43514,Reroll,,44,,0,235.920258
22,1,00000,Write,1,,1,1,235.920258
22,2,56362,Roll,,,,1,235.615112
22,2,66466,Reroll,,66,,1,254.822739
22,2,66666,Reroll,,6666,,1,269.223999
22,2,00000,Write,4096,,50,51,269.223999
22,3,35563,Roll,,,,51,268.165390
22,3,25513,Reroll,,55,,51,263.220367
22,3,25554,Reroll,,55,,51,266.483124
22,3,00000,Write,16,,15,66,266.483124
22,4,62366,Roll,,,,66,276.296448
22,4,65166,Reroll,,666,,66,271.173065
22,4,61666,Reroll,,666,,66,284.243942
22,4,00000,Write,32,,24,90,284.243942
22,5,14112,Roll,,,,90,284.370209
22,5,00000,Write,512,,25,115,284.370209
22,6,24123,Roll,,,,115,284.006989
22,6,24153,Reroll,,4321,,115,296.019958
22,6,00000,Write,2048,,40,155,296.019958
22,7,64261,Roll,,,,155,295.232803
22,7,65662,Reroll,,66,,155,298.467758
22,7,65665,Reroll,,6665,,155,298.251282
22,7,00000,Write,128,,28,183,298.251289
22,8,15625,Roll,,,,183,295.068054
22,8,21421,Reroll,,2,,183,293.602264
22,8,26223,Reroll,,22,,183,298.872398
22,8,00000,Write,2,,6,189,298.872398
22,9,13363,Roll,,,,189,304.210213
22,9,23353,Reroll,,333,,189,303.225281
22,9,33333,Reroll,,333,,189,310.472748
22,9,00000,Write,4,,15,204,310.472748
22,10,24655,Roll,,,,204,309.495476
22,10,24625,Reroll,,4,,204,307.051392
22,10,14665,Reroll,,654,,204,303.610489
22,10,00000,Write,64,,22,226,303.610489
22,11,16221,Roll,,,,226,300.624435
22,11,32236,Reroll,,0,,226,296.470100
22,11,34421,Reroll,,3,,226,306.741745
22,11,00000,Write,1024,,30,256,306.741749
22,12,62345,Roll,,,,256,305.960873
22,12,45645,Reroll,,4,,256,306.887604
22,12,42445,Reroll,,44,,256,308.611263
22,12,00000,Write,8,,12,268,308.611264
22,12,00000,Write,8192,,35,303,308.611264
22,13,15421,Roll,,,,303,305.775406
22,13,55611,Reroll,,5,,303,304.726852
22,13,55355,Reroll,,55,,303,326.000000
22,13,00000,Write,256,,23,326,326.000000
23,1,31165,Roll,,,,0,245.265366
23,1,32645,Reroll,,5,,0,256.432129
23,1,00000,Write,2048,,40,40,256.432144
23,2,63124,Roll,,,,40,253.228455
23,2,66322,Reroll,,6,,40,251.598663
23,2,66152,Reroll,,66,,40,244.206879
23,2,00000,Write,1,,1,41,244.206879
23,3,52616,Roll,,,,41,244.566284
23,3,44616,Reroll,,66,,41,239.086365
23,3,15626,Reroll,,66,,41,231.956604
23,3,00000,Write,64,,20,61,231.956604
23,4,34422,Roll,,,,61,230.618927
23,4,54426,Reroll,,44,,61,225.970123
23,4,64465,Reroll,,44,,61,219.583923
23,4,00000,Write,8,,8,69,219.583923
23,5,44246,Roll,,,,69,221.960632
23,5,44145,Reroll,,444,,69,217.653046
23,5,44142,Reroll,,444,,69,208.697372
23,5,00000,Write,128,,15,84,208.697372
23,6,54261,Roll,,,,84,205.801361
23,6,56456,Reroll,,5,,84,203.869339
23,6,54452,Reroll,,55,,84,198.862411
23,6,00000,Write,16,,10,94,198.862411
23,7,55625,Roll,,,,94,202.282944
23,7,55125,Reroll,,555,,94,196.882019
23,7,55315,Reroll,,555,,94,189.555771
23,7,00000,Write,4,,3,97,189.555771
23,8,65113,Roll,,,,97,187.263252
23,8,65344,Reroll,,6,,97,189.052628
23,8,00000,Write,1024,,30,127,189.052624
23,9,41563,Roll,,,,127,186.562428
23,9,21464,Reroll,,6,,127,183.394894
23,9,26642,Reroll,,2,,127,183.317066
23,9,00000,Write,2,,4,131,183.317066
23,10,13165,Roll,,,,131,181.656025
23,10,14112,Reroll,,11,,131,184.994080
23,10,00000,Write,512,,25,156,184.994080
23,11,25426,Roll,,,,156,183.059233
23,11,32546,Reroll,,6,,156,179.617256
23,11,44646,Reroll,,6,,156,179.695702
23,11,00000,Write,32,,12,168,179.695702
23,12,41564,Roll,,,,168,178.301047
23,12,46634,Reroll,,44,,168,175.487896
23,12,36632,Reroll,,66,,168,173.611264
